id,title,price,category,keywords,short_desc,full_desc,images_links,images_names
1953,تحفة شكل فانوس بإضاءة,44.0,الديكورات,تحفه، زينه، تحف، ديكور,تحفة للزينة توضع في المنزل أو المكتب او غيرها,,"https://smartshopping.sa/web/image/product.product/1953/image_1024
https://smartshopping.sa/web/image/product.image/79/image_1024
https://smartshopping.sa/web/image/product.image/80/image_1024","product_product_1953_image_1024.png
product_image_79_image_1024.png
product_image_80_image_1024.png"
1952,تحفة شكل فانوس ذهبي,36.0,الديكورات,تحفه، زينه، تحف، ديكور,تحفة للزينة توضع في المنزل أو المكتب او غيرها,,"https://smartshopping.sa/web/image/product.product/1952/image_1024
https://smartshopping.sa/web/image/product.image/77/image_1024
https://smartshopping.sa/web/image/product.image/78/image_1024","product_product_1952_image_1024.png
product_image_77_image_1024.png
product_image_78_image_1024.png"
1966,صحن تقديم سيراميك دورين,69.0,أدوات منزلية,صحن تقديم، صحن سيراميك، سيرامين دورين,صحن تقديم باللون الابيض متعدد الاستخدامات,الصحون مصنوعة من السيراميك الأبيض مع نقوش باللون الذهبي,"https://smartshopping.sa/web/image/product.product/1966/image_1024
https://smartshopping.sa/web/image/product.image/101/image_1024","product_product_1966_image_1024.png
product_image_101_image_1024.png"
1763,شجر الو اخضر صناعي 85 سم,188.0,الديكورات,شجر، شجر زينة، أشجار,"شجر زينة  الو كبير صناعي داخلي بطول 85 سم
","نبات صناعي وكأنه طبيعي يحتفظ بنضارته وشكله لمدة طويلة
حل جيد إذا لم يكن بإمكانك وضع نباتات طبيعية، ولكن مازلت تريد الاستمتاع بجمال الطبيعة
يمكنك وضعها في جميع أنواع الإضاءات أو حتى في الظلام
يمكنك تغييرها مع اختلاف المواسم وإضفاء الإشراق على الغرفة في أي وقت تريده
طول الشجرة: 85 سم",https://smartshopping.sa/web/image/product.product/1763/image_1024,product_product_1763_image_1024.png
1762,شجر اخضر كروي صناعي,123.0,الديكورات,شجر، شجر زينة، أشجار,شجر زينة صناعي أخضر كروي,"نبات صناعي وكأنه طبيعي يحتفظ بنضارته وشكله سنة تلو الأخرى
حل جيد إذا لم يكن بإمكانك وضع نباتات طبيعية، ولكن مازلت تريدين الاستمتاع بجمال الطبيعة
يمكنك وضعها في زاوية مظلمة، وتذهبي لقضاء عطلة أو تنسيها بالكامل- وما يزال لديك نباتات نضرة الشكل المنزل
يمكنك تغييرها مع اختلاف المواسم أو إضفاء الإشراق على الغرفة في أي وقت تريده",https://smartshopping.sa/web/image/product.product/1762/image_1024,product_product_1762_image_1024.png
1766,شجر برجراس صناعي,230.0,الديكورات,شجر، شجر زينة، أشجار,"شجر برجراس صناعي داخلي يأتي مع مركن فخار
","نبات صناعي وكأنه طبيعي يحتفظ بنضارته وشكله لمدة طويلة
حل جيد إذا لم يكن بإمكانك وضع نباتات طبيعية، ولكن مازلت تريد الاستمتاع بجمال الطبيعة
يمكنك وضعها في جميع أنواع الإضاءات أو حتى في الظلام
يمكنك تغييرها مع اختلاف المواسم وإضفاء الإشراق على الغرفة في أي وقت تريده",https://smartshopping.sa/web/image/product.product/1766/image_1024,product_product_1766_image_1024.png
1967,حامل حلويات كبير 3 دور,109.0,أدوات منزلية,حامل حلويات، صحون تقديم، ,حامل حلويات ب3 أدوار باللون الأبيض,"حامل لتقديم الحلويات والمعجنات
تأتي بشكل
انيق وفخم للمناسبات
سهلة
الحمل والتنظيف","https://smartshopping.sa/web/image/product.product/1967/image_1024
https://smartshopping.sa/web/image/product.image/102/image_1024","product_product_1967_image_1024.png
product_image_102_image_1024.png"
1764,شجر بامبو اخضر صناعي 1.2م,172.0,الديكورات,شجر، شجر زينة، أشجار,شجر زينة داخليه بامبو بطول 120سم,"نبات صناعي وكأنه طبيعي يحتفظ بنضارته وشكله لمدة طويلة
حل جيد إذا لم يكن بإمكانك وضع نباتات طبيعية، ولكن مازلت تريد الاستمتاع بجمال الطبيعة
يمكنك وضعها في جميع أنواع الإضاءات أو حتى في الظلام
يمكنك تغييرها مع اختلاف المواسم وإضفاء الإشراق على الغرفة في أي وقت تريده
طول الشجرة: 1.2 متر",https://smartshopping.sa/web/image/product.product/1764/image_1024,product_product_1764_image_1024.png
1968,ترمس ريبون الؤلؤة اسود 0.65 لتر,46.0,أدوات منزلية,ترمس، شاي، حافظة شاي,ترمس بشكل دائري جذاب ولامع من ريبون بضمان عامين,"ترمس شاهي وقهوة اللؤلؤة موديل
لها شكل دائري جذاب ولامع
الزجاج الداخلي له جودة عالية
سهله الحمل ولا تأخذ مساحة
لتر
ضمان سنتين",https://smartshopping.sa/web/image/product.product/1968/image_1024,product_product_1968_image_1024.png
1767,شجر برجراس صناعي 1.2م مركن غامق,147.75,الديكورات,شجر، شجر زينة، أشجار,"شجر برجراس صناعي داخلي يأتي مع مركن باللون الغامق بطول 1.2 متر
","نبات صناعي وكأنه طبيعي يحتفظ بنضارته وشكله لمدة طويلة
حل جيد إذا لم يكن بإمكانك وضع نباتات طبيعية، ولكن مازلت تريد الاستمتاع بجمال الطبيعة
يمكنك وضعها في جميع أنواع الإضاءات أو حتى في الظلام
يمكنك تغييرها مع اختلاف المواسم وإضفاء الإشراق على الغرفة في أي وقت تريده
طول الشجرة
 : 1.2 م",https://smartshopping.sa/web/image/product.product/1767/image_1024,product_product_1767_image_1024.png
1765,شجر بامبو اخضر صناعي 1.5 م,214.75,الديكورات,شجر، شجر زينة، أشجار,شجر زينة داخليه بامبو بطول 150سم,"نبات صناعي وكأنه طبيعي يحتفظ بنضارته وشكله لمدة طويلة
حل جيد إذا لم يكن بإمكانك وضع نباتات طبيعية، ولكن مازلت تريد الاستمتاع بجمال الطبيعة
يمكنك وضعها في جميع أنواع الإضاءات أو حتى في الظلام
يمكنك تغييرها مع اختلاف المواسم وإضفاء الإشراق على الغرفة في أي وقت تريده
طول الشجرة: 1.5 متر",https://smartshopping.sa/web/image/product.product/1765/image_1024,product_product_1765_image_1024.png
1768,شجر برجراس صناعي 1.4 م,180.75,الديكورات,شجر، شجر زينة، أشجار,شجر برجراس صناعي داخلي يأتي مع السلة بطول 1.4 متر,"نبات صناعي وكأنه طبيعي يحتفظ بنضارته وشكله لمدة طويلة
حل جيد إذا لم يكن بإمكانك وضع نباتات طبيعية، ولكن مازلت تريد الاستمتاع بجمال الطبيعة
يمكنك وضعها في جميع أنواع الإضاءات أو حتى في الظلام
يمكنك تغييرها مع اختلاف المواسم وإضفاء الإشراق على الغرفة في أي وقت تريده",https://smartshopping.sa/web/image/product.product/1768/image_1024,product_product_1768_image_1024.png
1925,طقم ملاعق طبخ سيلكون,88.0,أدوات منزلية,ملاعق، سيليكون، أدوات طبخ,طقم ملاعق طبخ مصنوع من السيلكون مكون من 12 قطعة باللون التيفاني الجميل,"مجموعة ملاعق طهي من السليكون
نهاية من الخشب المتين
مريحة الاستخدام
متعددة الاشكال
تأتي مع علبة للترتيب والحفظ
اللون تيفاني","https://smartshopping.sa/web/image/product.product/1925/image_1024
https://smartshopping.sa/web/image/product.image/50/image_1024","product_product_1925_image_1024.png
product_image_50_image_1024.png"
1961,طقم ترامس دلال ذهبي 2 حبة,178.0,أدوات منزلية,طقم ترامس، ترامس شاي، حافظة شاي، ترامس دلال,طقم ترامس حافظة للحرارة والبرودة متعددة الإستخدامات,"الجسم الخارجي من مواد غير قابلة للصداء
نظام محكم الاغلاق
المقاسات / 0.6/ 1.0 لتر
تحفظ البرودة حتى 24 ساعة
تحفظ الحرارة حتى 12 ساعة
زجاج روزلين عالي الجودة يتحمل الحرارة
نظام عازل للحرارة",https://smartshopping.sa/web/image/product.product/1961/image_1024,product_product_1961_image_1024.png
1924,طقم قدور اسود 5 حبة,152.0,أدوات منزلية,قدر، قدور، اواني طبخ، حلل,طقم قدور متعدد الإستخدامات بجودة عاليه ومتانة متناهية,"طقم قدور بأحجام مختلفة وشكل رائع
الطقم مكون من 5 قدور مع الاغطية
تصل لدرجة الحرارة بسرعة
مناسبة لجميع المصادر الحرارية
تصميم أنيق ورائع
سهلة الاستخدام والتنظيف",https://smartshopping.sa/web/image/product.product/1924/image_1024,product_product_1924_image_1024.png
1922,صاج جرانيت بيج بيد 32 سم,68.0,أدوات منزلية,صاج، جرانيت,صاج متعدد الأستخدامات مصنوع من الجرانيت بمساحة 32 سم من ليدي غلامور ,"صاج جرانيت
باللون البيج
خاصية عدم الالتصاق
مقبض مقاوم للحرارة
نظام توزيع الحرارة
سهولة التنظيف","https://smartshopping.sa/web/image/product.product/1922/image_1024
https://smartshopping.sa/web/image/product.image/47/image_1024","product_product_1922_image_1024.png
product_image_47_image_1024.png"
1962,طقم صحون خشب مع استاند,97.0,أدوات منزلية,صحون خشب، اواني خشبية,طقم صحون تقديم خشبية مصنوع بجودة عالية مع حامل من الاستيل الذهبي,,"https://smartshopping.sa/web/image/product.product/1962/image_1024
https://smartshopping.sa/web/image/product.image/95/image_1024","product_product_1962_image_1024.png
product_image_95_image_1024.png"
1923,مقلاة جرانيت بيج 26 سم,47.0,أدوات منزلية,مقلاة، طاوه، مقلاه جرانيت,مقلاة متعددة الأستخدامات مصنوعة من الجرانيت بمساحة 26  سم من ليدي غلامور,"مقلاة جرانيت
باللون البيج
خاصية عدم الالتصاق
مقبض مقاوم للحرارة
نظام توزيع الحرارة
سهولة التنظيف
مقاس 26 سم","https://smartshopping.sa/web/image/product.product/1923/image_1024
https://smartshopping.sa/web/image/product.image/48/image_1024","product_product_1923_image_1024.png
product_image_48_image_1024.png"
1963,طقم ترامس ليندا 2ح اسود,158.0,أدوات منزلية,طقم ترامس، ترامس شاي، حافظة شاي، ترامس ليندا,طقم ترامس حافظة للحرارة والبرودة متعددة الإستخدامات,"الجسم الخارجي من مواد غير قابلة للصداء
يد مريحة للحمل باللون الذهبي
نظام محكم الاغلاق
المقاسات / 0.6/ 1.0 لتر
تحفظ البرودة حتى 24 ساعة
تحفظ الحرارة حتى 12 ساعة
نظام عازل للحرارة","https://smartshopping.sa/web/image/product.product/1963/image_1024
https://smartshopping.sa/web/image/product.image/96/image_1024
https://smartshopping.sa/web/image/product.image/97/image_1024","product_product_1963_image_1024.png
product_image_96_image_1024.png
product_image_97_image_1024.png"
1964,طقم كاسات عصير ابيض 6 ح,98.0,أدوات منزلية,كاسات، عصير، تقديم عصير,طقم كاسات عصير مكون من 6 كاسات باللون الأبيض والذهبي ,"طقم كاسات عصير ومشروبات باردة من الزجاج عالي الجودة
يتكون من
6 كاسات
يمكن
غسلها في غسالة الصحون","https://smartshopping.sa/web/image/product.product/1964/image_1024
https://smartshopping.sa/web/image/product.image/98/image_1024
https://smartshopping.sa/web/image/product.image/99/image_1024","product_product_1964_image_1024.png
product_image_98_image_1024.png
product_image_99_image_1024.png"
1921,طقم قدور جرانيت21  قطعة,352.0,أدوات منزلية,قدر، قدور، اواني طبخ، حلل، جرانيت,طقم قدور مصنوع من الجرانيت مكون 21 قطعه متنوع وبجودة عالية,"طقم قدور جرانيت بتصميم عصري وجودة عالية
عدد 21 قدر وطاوة وأغطية وملحقات
مطلي ب 5 طبقات جرانيت
مع خاصية منع التصاق الطعام
مع مقابض سليكون",https://smartshopping.sa/web/image/product.product/1921/image_1024,product_product_1921_image_1024.png
1965,طقم براد و6 اكواب سيراميك ابيض,98.0,أدوات منزلية,طقم شاي، طقم براد، اكواب شاي,طقم شاي باللون الابيض مصنوع من السيراميك يحتوي على 6 اكواب مع براد وقاعدة وحامل,طقم شاي مكون من براد و6 أكواب ,"https://smartshopping.sa/web/image/product.product/1965/image_1024
https://smartshopping.sa/web/image/product.image/100/image_1024","product_product_1965_image_1024.png
product_image_100_image_1024.png"
1855,مسدس غاز فضي,5.75,أدوات منزلية,مسدس غاز، ولعه، ولاعه، شعلة,ولاعة غاز إلكترونية مقاومه للرياح بدون لهب ,"مسدس غاز إلكتروني
لايحتاج إلى غاز أو بطاريات
معدن المسدس مقاوم للصدأ",https://smartshopping.sa/web/image/product.product/1855/image_1024,product_product_1855_image_1024.png
1915,خلاط كهربائي ريبون 1.25 لتر,95.0,أجهزة كهربائية,خلاط كهربائي، خلاط، ريبون، خلاطه,خلاط متعدد الوظائف من ريبون بقوة 350 واط من شركة ريبون,"خلاط كهربائي من ريبون مع مطحنة تتميز بتكنولوجيا دقيقة تساعد على
جعل عملك أسهل
مزود بشفرة مسننة لتحسين الأداء
مزود بمطحنة كملحق لطحن المكونات الرطبة والجافة كالأعشاب المجففة
مجهز بقدم مقاومة للانزلاق يساعد على الوضع المستقر
مصنوع من مادة فائقة الجودة تضمن المتانة ومقاومة التآكل
واط 220/240 فولت 50-60
هرتز
ضمان سنتين",https://smartshopping.sa/web/image/product.product/1915/image_1024,product_product_1915_image_1024.png
1916,خبازة كهربائية جي في سي برو 30 سم,189.0,أجهزة كهربائية,خبازة،  خبازة كهربائية،  صاج كهربائي، جي في سي,خبازة كهربائية من جي في سي  متعددة الإستخدامات,"القدرة : 1800 وات
تصميم فريد ومميز
مؤقت الكتروني للتحكم في درجات الحرارة
سطح الطهي مقاوم للالتصاق
مقابض عازله للحرارة
نافذه لرؤيه الخبز اثناء التحضير
قاعده تيفال
كفاءه عالية في تحضير المعجنات
سهوله الحركة والتخزين
مصمم من الفولاذ المقاوم للصدأ
ضمان عامــيــن","https://smartshopping.sa/web/image/product.product/1916/image_1024
https://smartshopping.sa/web/image/product.image/37/image_1024","product_product_1916_image_1024.png
product_image_37_image_1024.png"
1914,سخان الساندويشات الكهربائي من جانو 7 في 1,252.0,أجهزة كهربائية,سخان، سندويشات، ساندوتش، محضر سندوتشات,يحتوى على :سخان ساندوتش ،شواية ،وافل ،جوزية ،دونات ،سمبوسة ،معمول . بقوة 1400 من شركة السيف,"سخان 7 أجهزة في جهاز واحد .
طبقة غير لاصقة
سهل التنظيف
القوة: 1400 واط .","https://smartshopping.sa/web/image/product.product/1914/image_1024
https://smartshopping.sa/web/image/product.image/105/image_1024","product_product_1914_image_1024.png
product_image_105_image_1024.png"
1816,قدر ضغط السيف المنيوم 9 لتر,134.0,أدوات منزلية,قدر، قدر ضغط، قدر السيف,قدر ضغط السيف المنيوم 9 لتر ,"صمام ضغط وقفل غطاء لاستخدام امن
غطاء سهل الفتح والاغلاق
قاعدة توزيع حراري
مقبض مقاوم للحرارة
منفذ في الغطاء لإخراج البخار
غير قابل للالتصاق
السعة 9 لتر
ضمان 3 سنوات",https://smartshopping.sa/web/image/product.product/1816/image_1024,product_product_1816_image_1024.png
1913,كاوية بخار كهربائية ريبون 1300 واط,98.0,أجهزة كهربائية,كاوية، بخار، مكوه، مكواه,مكواة جافة مع قاعدة المنيوم مع خاصية البخار,"مكواة
حرارية بقدرة 2000 واط
 
يساعد
بناء قاعدة السيراميك في الحركة السهلة على جميع أنواع الأقمشة
قرص دوران قابل لتعديل درجة الحرارة يوفر حرارة محددة للنسيج لمنع
الحروق العرضية
تقدم وظائف مختلفة مثل الجاف والرش والبخار وانفجار البخار والبخار
الرأسي
يتميز بنظام الحماية من الحرارة الزائدة الذي يضمن حياة خدمة طويلة
الموديل ","https://smartshopping.sa/web/image/product.product/1913/image_1024
https://smartshopping.sa/web/image/product.image/34/image_1024
https://smartshopping.sa/web/image/product.image/35/image_1024","product_product_1913_image_1024.png
product_image_34_image_1024.png
product_image_35_image_1024.png"
1917,طقم ترامس اثير 2 ح ذهبي,164.0,أدوات منزلية,طقم ترامس، ترامس شاي، حافظة شاي، ترامس اثير,طقم ترامس حافظة للحرارة والبرودة متعددة الإستخدامات,"طقم ترامس مقاسين 1.0 لتر
مصنوع من مادة عالية النقاء للحفاظ على نكهة الشاي أو القهوة لساعات
أطول
صنعت القبضة بطريقة صحية لراحة اليد
عمر أطول باستعمال مواد أكثر سماكة
نظام محكم الاغلاق عازل للحرارة
زجاج داخلي عالي الجودة يتحمل الحرارة","https://smartshopping.sa/web/image/product.product/1917/image_1024
https://smartshopping.sa/web/image/product.image/38/image_1024
https://smartshopping.sa/web/image/product.image/39/image_1024","product_product_1917_image_1024.png
product_image_38_image_1024.png
product_image_39_image_1024.png"
1918,طقم ترامس اثير 2 ح رخامي,164.0,أدوات منزلية,طقم ترامس، ترامس شاي، حافظة شاي، ترامس اثير,طقم ترامس حافظة للحرارة والبرودة متعددة الإستخدامات,"طقم ترامس مقاسين 1.0 لتر
مصنوع من مادة عالية النقاء للحفاظ على نكهة الشاي أو القهوة لساعات
أطول
صنعت القبضة بطريقة صحية لراحة اليد
عمر أطول باستعمال مواد أكثر سماكة
نظام محكم الاغلاق عازل للحرارة
زجاج داخلي عالي الجودة يتحمل الحرارة","https://smartshopping.sa/web/image/product.product/1918/image_1024
https://smartshopping.sa/web/image/product.image/40/image_1024
https://smartshopping.sa/web/image/product.image/41/image_1024","product_product_1918_image_1024.png
product_image_40_image_1024.png
product_image_41_image_1024.png"
1920,طقم ترامس اريج 2 ح خشبي,172.0,أدوات منزلية,طقم ترامس، ترامس شاي، حافظة شاي، ترامس اريج,طقم ترامس حافظة للحرارة والبرودة متعددة الإستخدامات,"طقم ترامس مقاسين 1.0 لتر
مصنوع من مادة عالية النقاء للحفاظ على نكهة الشاي أو القهوة لساعات
أطول
صنعت القبضة بطريقة صحية لراحة اليد
عمر أطول باستعمال مواد أكثر سماكة
نظام محكم الاغلاق عازل للحرارة
زجاج داخلي عالي الجودة يتحمل الحرارة","https://smartshopping.sa/web/image/product.product/1920/image_1024
https://smartshopping.sa/web/image/product.image/42/image_1024
https://smartshopping.sa/web/image/product.image/43/image_1024","product_product_1920_image_1024.png
product_image_42_image_1024.png
product_image_43_image_1024.png"
1815,قدر ضغط السيف المنيوم 7 لتر,112.0,أدوات منزلية,قدر، قدر ضغط، قدر السيف,قدر ضغط المنيوم بسعة 7 لتر من السيف,"صمام ضغط وقفل غطاء لاستخدام امن
غطاء سهل الفتح والاغلاق
قاعدة توزيع حراري
مقبض مقاوم للحرارة
منفذ في الغطاء لإخراج البخار
غير قابل للالتصاق
السعة 7 لتر
ضمان 3 سنوات",https://smartshopping.sa/web/image/product.product/1815/image_1024,product_product_1815_image_1024.png
1919,طقم ترامس جنى 2 ح كحلي,145.0,أدوات منزلية,طقم ترامس، ترامس شاي، حافظة شاي، ترامس جنى,طقم ترامس حافظة للحرارة والبرودة متعددة الإستخدامات,"طقم ترامس مقاسين 1.0 لتر
مصنوع من مادة عالية النقاء للحفاظ على نكهة الشاي أو القهوة لساعات
أطول
صنعت القبضة بطريقة صحية لراحة اليد
عمر أطول باستعمال مواد أكثر سماكة
نظام محكم الاغلاق عازل للحرارة
زجاج داخلي عالي الجودة يتحمل الحرارة","https://smartshopping.sa/web/image/product.product/1919/image_1024
https://smartshopping.sa/web/image/product.image/44/image_1024
https://smartshopping.sa/web/image/product.image/45/image_1024","product_product_1919_image_1024.png
product_image_44_image_1024.png
product_image_45_image_1024.png"
1900,موقد كهربائي ريبون 2 عين,107.25,أجهزة كهربائية,موقد، موقد كهربائي، سخان سلك,سخان سلك  كهربائي 2 عين من ريبون بقوة 2000 واط ,"يوجد مؤشر طاقة.
مقبضين على جوانب الجهاز.
يوجد قرص متحكم في خمسة درجات مختلفة من الحرارة
ضمان سنتين","https://smartshopping.sa/web/image/product.product/1900/image_1024
https://smartshopping.sa/web/image/product.image/24/image_1024
https://smartshopping.sa/web/image/product.image/25/image_1024","product_product_1900_image_1024.png
product_image_24_image_1024.png
product_image_25_image_1024.png"
1908,عجانة كهربائية 7.5 لتر - 1100 واط - GVC,328.0,أجهزة كهربائية,عجانة، محضرة طعام,عجانة كهربائية ذات 6 سرعات بسعة  7.5 لتر وقدرة 1100 واط,"سرعات
وعاء من الاستانلس استيل مانع للالتصاق
مرفق 3 رؤوس , عجن , خبز , خفق
قواعد بلاستيكية للتثبيت ” مانعة لانزلاق العجانة
سعة الوعاء 7.5 لتر","https://smartshopping.sa/web/image/product.product/1908/image_1024
https://smartshopping.sa/web/image/product.image/28/image_1024","product_product_1908_image_1024.png
product_image_28_image_1024.png"
1909,صانعة لقيمات ودونات جي في سي 700 مل,259.0,أجهزة كهربائية,دونات، لقيمات، ماكينة لقيمات، صانعة لقيمات,صانعة لقيمات ودونات لاسلكيه بسعة 700 مل وقوة 100 واط,"قدرة  100 واط
السعه 700مل
تعمل بشكل لاسلكي
مزودة بلوحة رقمية
موديل","https://smartshopping.sa/web/image/product.product/1909/image_1024
https://smartshopping.sa/web/image/product.image/29/image_1024
https://smartshopping.sa/web/image/product.image/30/image_1024","product_product_1909_image_1024.png
product_image_29_image_1024.png
product_image_30_image_1024.png"
1858,مطحنة قهوة ريبون 50 جرام,52.5,أجهزة كهربائية,مطحنة قهوه، مطحنة بن، ريبون,مطحنة البن الكهربائية من ريبون باللون البرتقالي بسعة 50 جرام وقدرة 180 واط ,"تستخدم لطحن حبوب البن والتوابل
تتميز بشفرة من الإستانلي إستيل المقاوم للصدأ إضافة إلى أنّها مثالية في الأستخدام مع الكميات الصغيرة
تصميم صغير يأخذ مساحة أقل على منضدة المطبخ
الوزن 630 جرام . الطول 17
العرض 10
مدة الضــــمان : عـــامين","https://smartshopping.sa/web/image/product.product/1858/image_1024
https://smartshopping.sa/web/image/product.image/18/image_1024
https://smartshopping.sa/web/image/product.image/19/image_1024","product_product_1858_image_1024.png
product_image_18_image_1024.png
product_image_19_image_1024.png"
1910,فرن كهربائي من ريبون - 45 لتر - 200 واط,319.0,أجهزة كهربائية,فرن، فرن كهربائي، ريبون,فرن كهربائي بشواية من ريبون بسعة 45 لتر وبقدرة - 2000 واط,"فرن مع شواية كهربائية 45 لتر
مراحل لمفتاح اختيار التدفئة
تسخين علوي وسفلي وشواية
مؤقت 60 دقيقة مع جرس
ترموستات قابل للتعديل للتحكم في درجة الحرارة","https://smartshopping.sa/web/image/product.product/1910/image_1024
https://smartshopping.sa/web/image/product.image/32/image_1024","product_product_1910_image_1024.png
product_image_32_image_1024.png"
1911,مكنسة كهربائية ريبون 18 لتر 2000 واط,178.0,أجهزة كهربائية,مكنسة كهربائية، هوفر,مكنسة كهربائية من ريبون بجودة عالية وفعالية مثبته للإستخدام على مختلف الأسطح الجافة,"تكنولوجيا فريدة تحقق نتائج سريعة وملائِمة،
يساعدك المحرك القوي على تنظيف جسيمات الغبار بكفاءة
تصميم صغير الحجم يستحوذ على أقل مساحة ممكنة عند التخزين
مصممة بمكان منفصل لتخزين الإكسسوارات 
الطاقة 
رقم الموديل
ارتفاع المنتج 37.9 سم طول المنتج 28.6 سم عرض/عمق المنتج","https://smartshopping.sa/web/image/product.product/1911/image_1024
https://smartshopping.sa/web/image/product.image/33/image_1024","product_product_1911_image_1024.png
product_image_33_image_1024.png"
1857,مطحنة قهوة ريبون 300 جرام,120.5,أجهزة كهربائية,مطحنة قهوه، مطحنة بن، ريبون,مطحنة البن الكهربائية من ريبون باللون الأبيض بسعة 300 جرام وقدرة 300 واط ,"تستخدم لطحن حبوب البن والتوابل
تتميز بشفرة من الإستانلي إستيل المقاوم للصدأ إضافة إلى أنّها مثالية في الأستخدام مع الكميات الصغيرة
تصميم صغير يأخذ مساحة أقل على منضدة المطبخ
مدة الضــــمان : عـــامين","https://smartshopping.sa/web/image/product.product/1857/image_1024
https://smartshopping.sa/web/image/product.image/20/image_1024
https://smartshopping.sa/web/image/product.image/21/image_1024","product_product_1857_image_1024.png
product_image_20_image_1024.png
product_image_21_image_1024.png"
1912,دلة السيف الكهربائية فضي يد اسود 900 واط,235.0,أجهزة كهربائية,دلة كهربايئة، دلة السف، دلة قهوة عربية,دلة كهربائية مصنوعة من الفولاذ المقاوم للصدأ لتحضير القهوة العربية مزودة بشاشة LED ومؤقت لتحديد الوقت,"السعه 600 مل
واط - 220 فولت
استانلس استيل مقاوم للصدأ
شاشة
 
بالقاعدة
دقيقة لتحضير القهوة مع
ميزة حفظ الحرارة
ضمان عامــين","https://smartshopping.sa/web/image/product.product/1912/image_1024
https://smartshopping.sa/web/image/product.image/31/image_1024
https://smartshopping.sa/web/image/product.image/36/image_1024","product_product_1912_image_1024.png
product_image_31_image_1024.png
product_image_36_image_1024.png"
1738,سيارة اف جي صغيرة,11.5,ألعاب,لعبة، ألعاب، لعبة سيارة، ألعاب سيارات,لعبة على شكل سيارة اف جي بصوت وإضاءة,"لعبة أطفال بلاستيكية
المرحلة العمرية المناسبة (2-8 سنوات)
يتم تنظيفها بالمسح
خفيفة الوزن وسهلة الحمل",https://smartshopping.sa/web/image/product.product/1738/image_1024,product_product_1738_image_1024.png
1791,صانعة فشار ريبون أزرق,102.35000000000001,أجهزة كهربائية,"صانعة, فشار, ريبون, أزرق, مكينة, صنع, الفشار, بقدرة, 1200باللون, الأزرق, الخلاب",صانعة- فشار- ريبون- أزرق | مكينة- صنع- الفشار- بقدرة- 1200باللون- الأزرق- الخلاب,"تصميم صغير يأخذ مساحة أقل على طاولة المطبخ
تضمن وظيفة الغلق التلقائي الأستخدام الآمن
يتميز بغطاء بحجم مناسب يسد الجزء العلوي بشكل مثالي وبالتالي يحتفظ بالحرارة لمدة طويلة","https://smartshopping.sa/web/image/product.product/1791/image_1024
https://smartshopping.sa/web/image/product.image/6/image_1024
https://smartshopping.sa/web/image/product.image/7/image_1024","product_product_1791_image_1024.png
product_image_6_image_1024.png
product_image_7_image_1024.png"
1828,لعبة بيانو,5.75,ألعاب,لعبة، ألعاب، لعبة اطفال، ألعاب أطفال,لعبة على شكل بيانو,"لعبة أطفال بلاستيكية
المرحلة العمرية المناسبة (2-8 سنوات)
يتم تنظيفها بالمسح
خفيفة الوزن وسهلة الحمل",https://smartshopping.sa/web/image/product.product/1828/image_1024,product_product_1828_image_1024.png
1829,لعبة جيتار,5.75,ألعاب,لعبة، ألعاب، لعبة اطفال، ألعاب أطفال,لعبة بلاستك على شكل جيتار,"لعبة أطفال بلاستيكية
المرحلة العمرية المناسبة (2-8 سنوات)
يتم تنظيفها بالمسح
خفيفة الوزن وسهلة الحمل",https://smartshopping.sa/web/image/product.product/1829/image_1024,product_product_1829_image_1024.png
